OriginAirport,DestinationAirport,Weight
KDFW,KSFO,0.0000726746362
EGAA,EIDW,0.0000726746362
LOWS,LOWI,0.0000726746362
VABB,VOHS,0.0000726746362
KLAX,3CA3,0.0000726746362
KSMO,KHHR,0.0000726746362
LSZH,LIPZ,0.0000726746362
ZBAA,ZKPY,0.0000726746362
WSSS,RJAA,0.0000726746362
CYUL,CYQB,0.0000726746362
EGPH,BIKF,0.0000726746362
YMHB,YMML,0.0000726746362
KHOU,KDFW,0.0000726746362
SBCF,SBBR,0.0000726746362
WMKK,WMKJ,0.0000726746362
EGLK,EGLL,0.00007240244655
SBCF,SBSP,0.00007240244655
EGLL,DNMM,0.00007240244655
KABQ,KLAX,0.00007240244655
KEYW,KATL,0.00007240244655
KGSP,KATL,0.00007240244655
KMIA,KLGA,0.00007240244655
RJAA,KSFO,0.00007240244655
OLBA,LCLK,0.00007240244655
KDEN,KMCI,0.00007240244655
KSAT,KDFW,0.00007240244655
ZSPD,EGLL,0.0000721302569
RJTT,RJNA,0.0000721302569
EGLL,RPLL,0.0000721302569
CYYZ,KCLT,0.0000721302569
KMIA,MDSD,0.0000721302569
EDDF,EDFG,0.0000721302569
LFPG,ESSA,0.0000721302569
EGLC,EGWU,0.0000721302569
KELP,KLAX,0.0000721302569
EGPF,EGPK,0.0000721302569
LSZH,EGKK,0.0000721302569
VVTS,VHHH,0.0000721302569
KBOS,BIKF,0.0000721302569
TNCB,TNCA,0.0000721302569
ZSPD,KLAX,0.00007185806725
EDDM,ETSI,0.00007185806725
CYYZ,KDEN,0.00007185806725
KHST,KMIA,0.00007185806725
KLAX,EKCH,0.00007185806725
EDDH,EHAM,0.00007185806725
VTBU,VTBS,0.00007185806725
KMCO,KCLT,0.00007185806725
LIRF,EDDF,0.00007185806725
LTFM,LLBG,0.00007185806725
GMMN,LEMD,0.00007185806725
MUHA,MULB,0.00007185806725
KLAX,KMCO,0.00007185806725
MMUN,KJFK,0.0000715858776
KSAN,KSLC,0.0000715858776
OMDB,OIBV,0.0000715858776
KDEN,KCLT,0.0000715858776
LEPA,EHAM,0.0000715858776
KABQ,KDEN,0.0000715858776
SPJC,SPLP,0.0000715858776
ZPPP,ZUUU,0.0000715858776
KLAX,KAUS,0.00007131368795
SBGR,KLAX,0.00007131368795
LCLK,LLBG,0.00007131368795
LFPG,LFOI,0.00007131368795
CYVR,CYEG,0.00007131368795
KLAX,KELP,0.00007131368795
EDHI,EDDH,0.00007131368795
RPLC,RPLL,0.00007131368795
KLAS,KJFK,0.00007131368795
KDEN,CYYZ,0.00007131368795
RPVE,RPLL,0.00007131368795
UUDD,OMDB,0.00007131368795
RJAA,PHNL,0.00007131368795
EDDM,LIRF,0.00007104149831
EHAM,LOWW,0.00007104149831
KATL,KCHA,0.00007104149831
EGGD,EGPH,0.00007104149831
ZSPD,RJBB,0.00007104149831
KIAH,KAUS,0.00007104149831
LFPG,FAOR,0.00007104149831
LIPZ,EGLL,0.00007104149831
KDFW,MMUN,0.00007104149831
KOAK,KLAS,0.00007104149831
KBOS,EHAM,0.00007104149831
KPBI,KMIA,0.00007104149831
KDTW,KMSP,0.00007076930866
VIDP,KSFO,0.00007076930866
KSFO,KKIC,0.00007076930866
KORD,KCLT,0.00007076930866
OMDB,OIBL,0.00007076930866
VHHX,RPLL,0.00007076930866
PHOG,PHNY,0.00007076930866
VTSP,VTBD,0.00007076930866
RCKH,RCSS,0.00007076930866
LSGG,LSGP,0.00007076930866
KIAD,KSFO,0.00007076930866
EBBR,EIDW,0.00007076930866
YMML,WSSS,0.00007076930866
KJFK,EGLC,0.00007076930866
KSLC,KATL,0.00007076930866
TNCC,TNCB,0.00007076930866
KJFK,SKBO,0.00007049711901
EDDM,EDDH,0.00007049711901
PAJN,PAPG,0.00007049711901
KSFO,RJAA,0.00007049711901
RJFU,RJTT,0.00007049711901
KORD,KMCO,0.00007049711901
NTAA,NTTR,0.00007049711901
LFPG,LPPT,0.00007049711901
SBPA,SBSP,0.00007049711901
YSSY,YSNW,0.00007049711901
EGLL,EGJB,0.00007022492936
SCEL,LFPG,0.00007022492936
EHAM,EPWA,0.00007022492936
NTAA,NZAA,0.00007022492936
VE44,VQPR,0.00007022492936
NZAA,NTAA,0.00007022492936
LIRF,KJFK,0.00007022492936
LOWW,EHAM,0.00006995273971
LGSK,LGAV,0.00006995273971
RCSS,RCKH,0.00006995273971
YMML,YPPH,0.00006995273971
NZAA,VHHH,0.00006995273971
KSFO,CYYZ,0.00006995273971
VMMC,RCKH,0.00006995273971
KJAC,KDEN,0.00006968055006
RJTT,RJFM,0.00006968055006
HRYR,HAAB,0.00006968055006
KMIA,MROC,0.00006968055006
UUDD,UUMO,0.00006968055006
KCLT,KTPA,0.00006968055006
URSS,LTFM,0.00006968055006
EDFH,EDDF,0.00006968055006
KJFK,KORF,0.00006968055006
LEBL,LIRF,0.00006968055006
MMMX,MM28,0.00006968055006
RCTP,RCPO,0.00006940836041
RJTT,KORD,0.00006940836041
OBBI,OKBK,0.00006940836041
OMDB,UUDD,0.00006940836041
KBOS,KTPA,0.00006940836041
KBOS,KGHG,0.00006940836041
LFPG,LOWW,0.00006940836041
EGCC,KJFK,0.00006913617077
HECA,LLBG,0.00006913617077
RKSI,RKSW,0.00006913617077
EGLL,EGSY,0.00006913617077
YBBN,YMML,0.00006913617077
HAAB,FAOR,0.00006913617077
KLAX,KNYL,0.00006913617077
WAAA,WARR,0.00006886398112
MMSD,MMPR,0.00006886398112
BIKF,EGPH,0.00006886398112
VIDP,VIJP,0.00006886398112
TFFJ,TNCS,0.00006886398112
WIII,WAJJ,0.00006886398112
WMSA,WMKK,0.00006886398112
KSFO,KCPM,0.00006886398112
KSFO,CA88,0.00006886398112
SBKP,SBSP,0.00006886398112
WIBB,WIII,0.00006859179147
KTPA,KPHL,0.00006859179147
KMEM,KMIA,0.00006859179147
SBGR,CYYZ,0.00006859179147
RKSI,LFPG,0.00006859179147
LFPG,KMIA,0.00006859179147
FACT,EHAM,0.00006859179147
LFPG,VHHH,0.00006859179147
EHAM,RKSI,0.00006859179147
SBGR,OTHH,0.00006859179147
GMTT,LXGB,0.00006859179147
EGLL,LEIB,0.00006859179147
LICJ,LIRF,0.00006859179147
EGLL,EG90,0.00006859179147
LSZK,LSMD,0.00006859179147
YSSY,WIII,0.00006859179147
KCCR,KSFO,0.00006831960182
OMDB,EGCC,0.00006831960182
KLAX,KCLG,0.00006831960182
EDDH,EDDM,0.00006831960182
EGBB,EHAM,0.00006831960182
KLAX,KRIR,0.00006831960182
KRSW,KJFK,0.00006831960182
KRSW,KTPA,0.00006831960182
MGGT,MSLP,0.00006831960182
FMEE,FMCZ,0.00006831960182
SCEL,SBGL,0.00006831960182
KPHL,KIAD,0.00006831960182
LFPG,KBOS,0.00006831960182
PHOG,KSFO,0.00006804741217
WICA,WIII,0.00006804741217
EGLC,KJFK,0.00006804741217
WBKK,WMKK,0.00006804741217
KLAX,MMGL,0.00006804741217
VOMM,VABB,0.00006804741217
EGLL,CYHZ,0.00006804741217
KSFO,KMER,0.00006804741217
YSSY,YSHL,0.00006804741217
EGLL,EHHS,0.00006804741217
KJFK,VABB,0.00006804741217
MPPA,MPTO,0.00006804741217
SBSP,SBFL,0.00006804741217
OEDF,OERK,0.00006804741217
EGLL,EG74,0.00006804741217
LTFM,LIRF,0.00006777522252
KLAX,1CA1,0.00006777522252
LFPG,CYVR,0.00006777522252
LEMD,LIRF,0.00006777522252
KMEM,KORD,0.00006777522252
FMCZ,FMEE,0.00006777522252
ZBAA,ZGSZ,0.00006777522252
LTFM,WSSS,0.00006777522252
KEWR,TJSJ,0.00006750303287
RJTT,RJSN,0.00006750303287
EGCC,GCTS,0.00006750303287
RJTT,ROIG,0.00006750303287
LEBL,EHAM,0.00006750303287
KPHX,KABQ,0.00006750303287
MMMD,MMUN,0.00006750303287
KSEA,CYYC,0.00006750303287
KSEA,EHAM,0.00006750303287
KLAX,KDTW,0.00006750303287
SKBO,KLAX,0.00006750303287
UUEE,EDDF,0.00006750303287
WIII,RKSI,0.00006750303287
LGAV,LGTG,0.00006750303287
MMMX,MPTO,0.00006750303287
LFPG,LIMC,0.00006750303287
LCLK,EGLL,0.00006750303287
WADD,WATO,0.00006750303287
RKSI,WIII,0.00006750303287
WBGG,WBGS,0.00006723084322
RKSI,RKTP,0.00006723084322
OLBA,OMDB,0.00006723084322
VOHS,VIDP,0.00006723084322
EETN,ESSA,0.00006723084322
WAMM,WIII,0.00006723084322
ZUUU,ZSPD,0.00006723084322
KDEN,KBKF,0.00006723084322
EDDF,KIAD,0.00006723084322
KPHX,AZ90,0.00006723084322
WAHQ,WIII,0.00006723084322
EDDF,EGPH,0.00006723084322
TIST,KMIA,0.00006723084322
ROIG,ROAH,0.00006723084322
OTBD,OMDB,0.00006723084322
YSSY,YBHM,0.00006723084322
KCLT,EGLL,0.00006723084322
KSFO,NZAA,0.00006695865358
KCHS,KJFK,0.00006695865358
PHNL,EGLL,0.00006695865358
MMJC,MMMX,0.00006695865358
EVRA,EGKK,0.00006695865358
KPHX,PHNL,0.00006695865358
KLAX,KPAO,0.00006695865358
ZUUU,ZUDC,0.00006695865358
KBUR,KVNY,0.00006695865358
LEPA,LEMH,0.00006695865358
PHTO,PHLI,0.00006695865358
SBGR,LTFM,0.00006695865358
KMIA,SCEL,0.00006695865358
PHUP,PHOG,0.00006668646393
EGLC,EGKK,0.00006668646393
KDFW,KOKC,0.00006668646393
NZWD,NZIR,0.00006668646393
RPLL,RPUX,0.00006668646393
GCLP,GCXO,0.00006668646393
VVTS,VVDN,0.00006668646393
OMDB,NZAA,0.00006668646393
KJFK,KMSP,0.00006668646393
KMDW,KPHL,0.00006668646393
EGLL,LFQQ,0.00006668646393
EHAM,EGMC,0.00006668646393
LFPG,ELLX,0.00006668646393
RJBE,RJBB,0.00006668646393
EGLL,KIAH,0.00006668646393
VHHH,EDDF,0.00006668646393
CYTZ,KJFK,0.00006641427428
TNCM,EGLL,0.00006641427428
TJSJ,TISX,0.00006641427428
YSCB,YTAL,0.00006641427428
VOMM,VCBI,0.00006641427428
EGKK,EGKA,0.00006641427428
LSZH,ESSA,0.00006641427428
YSSY,YPDN,0.00006641427428
ZSAM,RCTP,0.00006641427428
YMML,YMEN,0.00006641427428
KDEN,KABQ,0.00006641427428
KSAN,MMSD,0.00006641427428
EDDM,RJTT,0.00006614208463
EKCH,LFPG,0.00006614208463
LFPG,KORD,0.00006614208463
YSSY,KJFK,0.00006614208463
TNCM,TISX,0.00006614208463
EGLL,EG83,0.00006614208463
KMIA,LFPG,0.00006614208463
LFML,LFPG,0.00006614208463
KJFK,SCEL,0.00006614208463
YBCG,YBBN,0.00006614208463
EIDW,EIKN,0.00006614208463
LIRF,LIPZ,0.00006614208463
EGLL,LFFY,0.00006614208463
KOKC,KDFW,0.00006586989498
WIRR,WIII,0.00006586989498
LFPG,VTBS,0.00006586989498
RJFT,RJTT,0.00006586989498
EGCC,LEMD,0.00006586989498
MSLP,MGGT,0.00006586989498
OPIS,OMDB,0.00006586989498
KMIA,EDDF,0.00006586989498
EGLL,LFPB,0.00006586989498
RJSF,RJTT,0.00006586989498
EGPH,EDDF,0.00006586989498
WMKL,WMKK,0.00006586989498
KLAX,KXTA,0.00006586989498
OMAA,YSSY,0.00006586989498
EGLL,EGBE,0.00006586989498
TNCC,TNCA,0.00006559770533
LSZH,LSZI,0.00006559770533
LFPG,LFOK,0.00006559770533
PHNL,KDFW,0.00006559770533
LEMD,GCLP,0.00006559770533
KHOU,KDEN,0.00006559770533
KDTW,KBOS,0.00006559770533
KJFK,KCLE,0.00006559770533
HAAB,HAAL,0.00006559770533
RJTT,RJOT,0.00006559770533
EBBR,EGKK,0.00006559770533
WARR,WSSS,0.00006559770533
KGCN,KLAS,0.00006559770533
KBOS,OMDB,0.00006559770533
FACT,FAPE,0.00006559770533
RJTT,RKSS,0.00006559770533
KBOS,KMCO,0.00006559770533
EDDM,KSFO,0.00006532551568
EGLL,VRMM,0.00006532551568
GCTS,GCXO,0.00006532551568
SBFZ,SBGR,0.00006532551568
EGLL,EDDS,0.00006532551568
LOWI,EGCC,0.00006532551568
WIHH,WICC,0.00006532551568
YSSY,YBCS,0.00006532551568
CYUL,LFPG,0.00006532551568
OERK,OEGS,0.00006532551568
EGKH,EGLL,0.00006532551568
YMML,KLAX,0.00006532551568
KBOS,LFPG,0.00006532551568
RJAA,RJCC,0.00006532551568
KONT,KSFO,0.00006505332604
VHHH,LFPG,0.00006505332604
CYYZ,EHAM,0.00006505332604
KSAN,KSEE,0.00006505332604
VHHH,WMKK,0.00006505332604
KSTL,KMDW,0.00006505332604
ZUUU,ZGGG,0.00006505332604
BIKF,EGKK,0.00006505332604
SBPA,SBRJ,0.00006505332604
EGGD,EIDW,0.00006505332604
EGLL,EINC,0.00006505332604
PHMK,PHOG,0.00006478113639
KLAX,KNUQ,0.00006478113639
LFPG,FIMP,0.00006478113639
LOWW,LFPG,0.00006478113639
OTHH,EDDF,0.00006478113639
SPJC,SEQM,0.00006478113639
EGKK,EG86,0.00006478113639
ZUCK,ZULS,0.00006478113639
SBCF,SBGL,0.00006478113639
MHTG,MSLP,0.00006478113639
LIRF,EDDM,0.00006478113639
OMDB,WIII,0.00006478113639
RJTT,RJOS,0.00006478113639
LXGB,EGKK,0.00006478113639
OTHH,OPKC,0.00006478113639
VHHH,CYYZ,0.00006478113639
KPVD,KJFK,0.00006478113639
VECC,VQPR,0.00006478113639
EDDP,EDDF,0.00006478113639
RJBB,RJCC,0.00006450894674
OPKC,VABB,0.00006450894674
EGCC,OMDB,0.00006450894674
VHHH,EHAM,0.00006450894674
LIMC,LILG,0.00006450894674
KDFW,KLAS,0.00006450894674
ROAH,RJBB,0.00006450894674
KLAX,KBOI,0.00006450894674
EINN,EGLL,0.00006450894674
KTPA,KBOS,0.00006450894674
EDDF,KATL,0.00006450894674
KSLC,KPHX,0.00006450894674
OTHH,LFPG,0.00006450894674
MMVR,MMMX,0.00006450894674
KBWI,KPHL,0.00006450894674
KSAN,KBUR,0.00006450894674
LGAV,LGKR,0.00006423675709
WIKK,WIII,0.00006423675709
OTHH,WSSS,0.00006423675709
EIDW,KLAX,0.00006423675709
KSAN,KOAK,0.00006423675709
EDDM,EDDS,0.00006423675709
MKJS,MKJP,0.00006423675709
EGLL,LFAM,0.00006423675709
EDDF,KBOS,0.00006423675709
YMHB,YSSY,0.00006423675709
EGLL,EGOV,0.00006423675709
WIJJ,WIII,0.00006423675709
VABB,VRMM,0.00006423675709
KBOS,CYOW,0.00006396456744
EHAM,SCEL,0.00006396456744
VTBS,VVNB,0.00006396456744
RPLL,RPUL,0.00006396456744
CYVR,YSSY,0.00006396456744
OPKC,OPIS,0.00006396456744
KDAA,KDCA,0.00006396456744
OERK,OMAA,0.00006396456744
EHAM,EDDB,0.00006396456744
ZGSZ,VHHX,0.00006396456744
EIDW,EGGD,0.00006396456744
EDDB,EHAM,0.00006396456744
KDFW,KSEA,0.00006396456744
TNCM,TNCE,0.00006396456744
EDDF,LKPR,0.00006396456744
EGVN,LCRA,0.00006396456744
VIJP,VIDP,0.00006396456744
SBRF,SBKP,0.00006396456744
EGNM,EHAM,0.00006369237779
EGCC,EGNX,0.00006369237779
WADL,WIII,0.00006369237779
LIRF,LEBL,0.00006369237779
TNCS,TFFJ,0.00006369237779
ESSA,LFPG,0.00006369237779
EDDF,VTBS,0.00006369237779
EDDF,VHHH,0.00006369237779
EGKK,EGKB,0.00006369237779
EDDF,KMIA,0.00006369237779
KDCA,KEWR,0.00006369237779
TNCM,KLAX,0.00006369237779
KACK,KBOS,0.00006369237779
EGGW,EGPH,0.00006369237779
KMSY,KCLT,0.00006369237779
LFMN,EHAM,0.00006369237779
CYLW,CYYC,0.00006342018814
KTUL,KDFW,0.00006342018814
EKCH,EGKK,0.00006342018814
PAPG,PAJN,0.00006342018814
RPLL,RCKH,0.00006342018814
KBUR,KSAN,0.00006342018814
YBAS,YSSY,0.00006342018814
LTFM,URSS,0.00006314799849
OPIS,OPKC,0.00006314799849
LEMD,EIDW,0.00006314799849
TTPP,TNCM,0.00006314799849
EIDW,EITM,0.00006314799849
EGLL,EGBW,0.00006314799849
LFPG,LFXU,0.00006314799849
KBOS,KRSW,0.00006314799849
EGKK,EGKL,0.00006314799849
MMMX,MMPC,0.00006314799849
KLAX,LOWW,0.00006314799849
EGLL,HKJK,0.00006314799849
KPSP,KSFO,0.00006314799849
RJTT,RJTJ,0.00006314799849
EPWA,LFPG,0.00006314799849
SBGR,LPPT,0.00006314799849
SCEL,KLAX,0.00006314799849
KDFW,KHOU,0.00006287580885
CYYZ,KSFO,0.00006287580885
MM44,MMAL,0.00006287580885
FIMP,FAOR,0.00006287580885
KMEM,KIND,0.00006287580885
KMCI,KDEN,0.00006287580885
LSZH,KMIA,0.00006287580885
KIAH,MMUN,0.00006287580885
KNUQ,KPAO,0.00006287580885
KEYW,KMTH,0.00006287580885
EGLL,EGYM,0.00006287580885
LPMA,LEMD,0.00006287580885
RPVP,RPLL,0.00006287580885
LPPT,SBGR,0.0000626036192
KLAX,KVGT,0.0000626036192
EGLL,HAAB,0.0000626036192
OMDB,LCLK,0.0000626036192
KORD,KSEA,0.0000626036192
RJBB,RCTP,0.0000626036192
RJOM,RJTT,0.0000626036192
KDEN,KMDW,0.0000626036192
KSAN,KAVX,0.0000626036192
OEJN,KJFK,0.0000626036192
KLAX,KBLH,0.00006233142955
LFMN,LFMD,0.00006233142955
OTHH,LGAV,0.00006233142955
KSFO,EIDW,0.00006233142955
EGKK,LEMD,0.00006233142955
RPLL,KSFO,0.00006233142955
EIDW,LEMD,0.00006233142955
KMCO,KLAX,0.00006233142955
RJFF,RJAA,0.00006233142955
KSFO,66CA,0.00006233142955
KWHP,KLAX,0.00006233142955
GMMN,EGLL,0.0000620592399
SCEL,EHAM,0.0000620592399
LPPT,LPFR,0.0000620592399
OEYN,OEJN,0.0000620592399
KBJC,KDEN,0.0000620592399
KSFO,KPSP,0.0000620592399
EGDM,EGLL,0.0000620592399
EGLL,EGBO,0.0000620592399
EGLL,PHNL,0.0000620592399
RPLB,RPLL,0.0000620592399
SBFL,SBSP,0.0000620592399
KBOS,KFLL,0.0000620592399
WMKP,WSSS,0.0000620592399
EDDP,EGNX,0.0000620592399
PHOG,PHLI,0.00006178705025
KDFW,KSAT,0.00006178705025
KJFK,KNEL,0.00006178705025
WSSS,FAOR,0.00006178705025
RJBB,RJBE,0.00006178705025
OMDB,YPPH,0.00006178705025
KLAS,KOAK,0.00006178705025
RPLL,KJFK,0.00006178705025
EFHK,EHAM,0.00006178705025
KHHR,KTOA,0.00006178705025
BIKF,KBOS,0.00006178705025
KJFK,KSNC,0.00006178705025
KMIA,KNQX,0.00006178705025
EGLL,EGHF,0.00006178705025
FAOR,FAWK,0.00006178705025
KDCA,KMIA,0.0000615148606
SCEL,SCCI,0.0000615148606
KLAX,CA69,0.0000615148606
KABE,KJFK,0.0000615148606
MMUN,MMCZ,0.0000615148606
CYHZ,EGLL,0.0000615148606
RJCH,RJTT,0.0000615148606
HECA,OTHH,0.0000615148606
TJSJ,KATL,0.0000615148606
LFBR,LFBO,0.0000615148606
MDSD,KMIA,0.0000615148606
LSZH,VTBS,0.0000615148606
ZUUU,ZPPP,0.0000615148606
LZIB,LOWW,0.0000615148606
RKSM,RKSS,0.0000615148606
MMLO,MMMX,0.0000615148606
SCEL,KJFK,0.0000615148606
OPKC,OTHH,0.00006124267095
LIPZ,LIRF,0.00006124267095
